point_index,layer,method,modules,latency_cost,quality_cost
8,30,sparse_bf16,3,5.836886405944824,0.922999859299287
8,30,dense_nvfp4,4,9.597484827041626,0.31971881598191837
8,31,sparse_bf16,3,5.836886405944824,0.75708194896195
8,31,dense_nvfp4,4,9.597484827041626,0.23415308475240101
9,0,sparse_bf16,5,8.428678417205811,0.2579471061748721
9,0,sparse_nvfp4,2,4.695779204368591,1.3877904097060598
9,1,sparse_bf16,5,8.428678417205811,0.5753523977689061
9,1,sparse_nvfp4,1,2.3487871646881104,0.7312177179951019
9,1,dense_nvfp4,1,2.80316481590271,0.07723092812965181
9,2,sparse_bf16,5,8.428678417205811,2.6995406097876202
9,2,dense_nvfp4,2,5.609350419044494,0.17051046207639942
9,3,sparse_bf16,5,8.428678417205811,3.115727837556148
9,3,dense_nvfp4,2,5.609350419044494,0.19167879683562772
9,4,sparse_bf16,5,8.428678417205811,3.24337646423359
9,4,dense_nvfp4,2,5.609350419044494,0.17308840534156256
9,5,sparse_bf16,5,8.428678417205811,3.7919438296976136
9,5,dense_nvfp4,2,5.609350419044494,0.16549907533056094
9,6,sparse_bf16,5,8.428678417205811,3.9000986433324423
9,6,dense_nvfp4,2,5.609350419044494,0.15990422816737362
9,7,sparse_bf16,5,8.428678417205811,4.167572369146253
9,7,dense_nvfp4,2,5.609350419044494,0.1569788490391919
9,8,sparse_bf16,5,8.428678417205811,3.858469168119987
9,8,dense_nvfp4,2,5.609350419044494,0.1365626074896035
9,9,sparse_bf16,5,8.428678417205811,4.130747482998984
9,9,dense_nvfp4,2,5.609350419044494,0.13340580026623336
9,10,sparse_bf16,5,8.428678417205811,4.147321044134127
9,10,dense_nvfp4,2,5.609350419044494,0.12994794397307372
9,11,sparse_bf16,5,8.428678417205811,4.349897986705786
9,11,dense_nvfp4,2,5.609350419044494,0.13269012477496486
9,12,sparse_bf16,5,8.428678417205811,4.439899376031056
9,12,dense_nvfp4,2,5.609350419044494,0.13595659415424172
9,13,sparse_bf16,5,8.428678417205811,4.426559131459953
9,13,dense_nvfp4,2,5.609350419044494,0.13255003367071805
9,14,sparse_bf16,5,8.428678417205811,4.615057821866292
9,14,dense_nvfp4,2,5.609350419044494,0.13476258464291338
9,15,sparse_bf16,5,8.428678417205811,4.367526692135236
9,15,dense_nvfp4,2,5.609350419044494,0.13386849667154335
9,16,sparse_bf16,5,8.428678417205811,4.280371109448911
9,16,dense_nvfp4,2,5.609350419044494,0.13154062827322677
9,17,sparse_bf16,5,8.428678417205811,4.399640276459312
9,17,dense_nvfp4,2,5.609350419044494,0.14209424185992764
9,18,sparse_bf16,5,8.428678417205811,4.523423815284349
9,18,dense_nvfp4,2,5.609350419044494,0.1523800482987105
9,19,sparse_bf16,5,8.428678417205811,4.566136186944596
9,19,dense_nvfp4,2,5.609350419044494,0.15940880326398893
9,20,sparse_bf16,5,8.428678417205811,4.215999849693644
9,20,dense_nvfp4,2,5.609350419044494,0.15465037230620496
9,21,sparse_bf16,5,8.428678417205811,4.684209456047409
9,21,dense_nvfp4,2,5.609350419044494,0.16431516901187398
9,22,sparse_bf16,5,8.428678417205811,4.441771415646856
9,22,dense_nvfp4,2,5.609350419044494,0.16823056084820348
9,23,sparse_bf16,4,7.133920025825501,3.599224873855361
9,23,dense_nvfp4,3,7.600643217563629,0.2841592483414149
9,24,sparse_bf16,5,8.428678417205811,5.473839725743595
9,24,dense_nvfp4,2,5.609350419044494,0.21075438293110435
9,25,sparse_bf16,5,8.428678417205811,5.393523927137872
9,25,dense_nvfp4,2,5.609350419044494,0.21290088896024234
9,26,sparse_bf16,5,8.428678417205811,5.535019495255996
9,26,dense_nvfp4,2,5.609350419044494,0.20241344204259168
9,27,sparse_bf16,4,7.133920025825501,4.379735929221977
9,27,dense_nvfp4,3,7.600643217563629,0.30749949676616684
9,28,sparse_bf16,5,8.428678417205811,5.614858135633912
9,28,dense_nvfp4,2,5.609350419044494,0.1711253900989418
9,29,sparse_bf16,5,8.428678417205811,5.1589334865100085
9,29,dense_nvfp4,2,5.609350419044494,0.15036523183049785
9,30,sparse_bf16,5,8.428678417205811,3.6015564149003048
9,30,dense_nvfp4,2,5.609350419044494,0.10151013893314763
9,31,sparse_bf16,5,8.428678417205811,2.8248409114690602
9,31,sparse_nvfp4,2,4.695779204368591,1.6815257005602087
10,0,sparse_bf16,5,8.428678417205811,0.2579471061748721
10,0,sparse_nvfp4,2,4.695779204368591,1.3877904097060598
10,1,sparse_bf16,5,8.428678417205811,0.5753523977689061
10,1,sparse_nvfp4,2,4.695779204368591,2.0035445596638195
10,2,sparse_bf16,5,8.428678417205811,2.6995406097876202
10,2,sparse_nvfp4,2,4.695779204368591,3.40622878384767
10,3,sparse_bf16,5,8.428678417205811,3.115727837556148
10,3,sparse_nvfp4,2,4.695779204368591,4.143798083889406
10,4,sparse_bf16,5,8.428678417205811,3.24337646423359
10,4,sparse_nvfp4,2,4.695779204368591,3.8280181218672733
10,5,sparse_bf16,5,8.428678417205811,3.7919438296976136
10,5,sparse_nvfp4,2,4.695779204368591,3.790058796838012
10,6,sparse_bf16,5,8.428678417205811,3.9000986433324423
10,6,sparse_nvfp4,2,4.695779204368591,3.8184074965011607
10,7,sparse_bf16,5,8.428678417205811,4.167572369146253
10,7,sparse_nvfp4,2,4.695779204368591,3.8605001205690765
10,8,sparse_bf16,5,8.428678417205811,3.858469168119987
10,8,sparse_nvfp4,2,4.695779204368591,3.4250098385724645
10,9,sparse_bf16,5,8.428678417205811,4.130747482998984
10,9,sparse_nvfp4,2,4.695779204368591,3.35201198963031
10,10,sparse_bf16,5,8.428678417205811,4.147321044134127
10,10,sparse_nvfp4,2,4.695779204368591,3.239919937872993
10,11,sparse_bf16,5,8.428678417205811,4.349897986705786
10,11,sparse_nvfp4,2,4.695779204368591,3.3671000171826693
10,12,sparse_bf16,5,8.428678417205811,4.439899376031056
10,12,sparse_nvfp4,2,4.695779204368591,3.4256601339998625
10,13,sparse_bf16,5,8.428678417205811,4.426559131459953
10,13,sparse_nvfp4,2,4.695779204368591,3.2887536538016526
10,14,sparse_bf16,5,8.428678417205811,4.615057821866292
10,14,sparse_nvfp4,2,4.695779204368591,3.353655199113282
10,15,sparse_bf16,5,8.428678417205811,4.367526692135236
10,15,sparse_nvfp4,2,4.695779204368591,3.2901315431543465
10,16,sparse_bf16,5,8.428678417205811,4.280371109448911
10,16,sparse_nvfp4,2,4.695779204368591,3.2186394516617525
10,17,sparse_bf16,5,8.428678417205811,4.399640276459312
10,17,sparse_nvfp4,2,4.695779204368591,3.4809384052692196
10,18,sparse_bf16,5,8.428678417205811,4.523423815284349
10,18,sparse_nvfp4,2,4.695779204368591,3.7282686956136164
10,19,sparse_bf16,5,8.428678417205811,4.566136186944596
10,19,sparse_nvfp4,2,4.695779204368591,3.89338593580368
10,20,sparse_bf16,5,8.428678417205811,4.215999849693644
10,20,sparse_nvfp4,2,4.695779204368591,3.773727076660956
10,21,sparse_bf16,5,8.428678417205811,4.684209456047409
10,21,sparse_nvfp4,2,4.695779204368591,4.057293223417401
10,22,sparse_bf16,5,8.428678417205811,4.441771415646856
10,22,sparse_nvfp4,2,4.695779204368591,4.1590948475966565
10,23,sparse_bf16,5,8.428678417205811,4.998902022684017
10,23,sparse_nvfp4,2,4.695779204368591,4.489377497857975
10,24,sparse_bf16,5,8.428678417205811,5.473839725743595
10,24,sparse_nvfp4,2,4.695779204368591,5.395708825073341
10,25,sparse_bf16,5,8.428678417205811,5.393523927137872
10,25,sparse_nvfp4,2,4.695779204368591,5.430459912337594
10,26,sparse_bf16,5,8.428678417205811,5.535019495255996
10,26,sparse_nvfp4,2,4.695779204368591,5.220037316016464
10,27,sparse_bf16,5,8.428678417205811,5.885772813394122
10,27,sparse_nvfp4,2,4.695779204368591,4.925577402318016
10,28,sparse_bf16,5,8.428678417205811,5.614858135633912
10,28,sparse_nvfp4,2,4.695779204368591,4.50847725819907
10,29,sparse_bf16,5,8.428678417205811,5.1589334865100085
10,29,sparse_nvfp4,2,4.695779204368591,3.948291801917916
10,30,sparse_bf16,5,8.428678417205811,3.6015564149003048
10,30,sparse_nvfp4,2,4.695779204368591,2.777355533860213
10,31,sparse_bf16,5,8.428678417205811,2.8248409114690602
10,31,sparse_nvfp4,2,4.695779204368591,1.6815257005602087
11,0,sparse_bf16,5,8.428678417205811,0.2579471061748721
11,0,sparse_nvfp4,2,4.695779204368591,1.3877904097060598
11,1,sparse_bf16,5,8.428678417205811,0.5753523977689061
11,1,sparse_nvfp4,2,4.695779204368591,2.0035445596638195
11,2,sparse_bf16,5,8.428678417205811,2.6995406097876202
11,2,sparse_nvfp4,2,4.695779204368591,3.40622878384767
11,3,sparse_bf16,5,8.428678417205811,3.115727837556148
11,3,sparse_nvfp4,2,4.695779204368591,4.143798083889406
11,4,sparse_bf16,5,8.428678417205811,3.24337646423359
11,4,sparse_nvfp4,2,4.695779204368591,3.8280181218672733
11,5,sparse_bf16,5,8.428678417205811,3.7919438296976136
11,5,sparse_nvfp4,2,4.695779204368591,3.790058796838012
11,6,sparse_bf16,5,8.428678417205811,3.9000986433324423
11,6,sparse_nvfp4,2,4.695779204368591,3.8184074965011607
11,7,sparse_bf16,5,8.428678417205811,4.167572369146253
11,7,sparse_nvfp4,2,4.695779204368591,3.8605001205690765
11,8,sparse_bf16,5,8.428678417205811,3.858469168119987
11,8,sparse_nvfp4,2,4.695779204368591,3.4250098385724645
11,9,sparse_bf16,5,8.428678417205811,4.130747482998984
11,9,sparse_nvfp4,2,4.695779204368591,3.35201198963031
11,10,sparse_bf16,5,8.428678417205811,4.147321044134127
11,10,sparse_nvfp4,2,4.695779204368591,3.239919937872993
11,11,sparse_bf16,5,8.428678417205811,4.349897986705786
11,11,sparse_nvfp4,2,4.695779204368591,3.3671000171826693
11,12,sparse_bf16,5,8.428678417205811,4.439899376031056
11,12,sparse_nvfp4,2,4.695779204368591,3.4256601339998625
11,13,sparse_bf16,5,8.428678417205811,4.426559131459953
11,13,sparse_nvfp4,2,4.695779204368591,3.2887536538016526
11,14,sparse_bf16,5,8.428678417205811,4.615057821866292
11,14,sparse_nvfp4,2,4.695779204368591,3.353655199113282
11,15,sparse_bf16,5,8.428678417205811,4.367526692135236
11,15,sparse_nvfp4,2,4.695779204368591,3.2901315431543465
11,16,sparse_bf16,5,8.428678417205811,4.280371109448911
11,16,sparse_nvfp4,2,4.695779204368591,3.2186394516617525
11,17,sparse_bf16,5,8.428678417205811,4.399640276459312
11,17,sparse_nvfp4,2,4.695779204368591,3.4809384052692196
11,18,sparse_bf16,5,8.428678417205811,4.523423815284349
11,18,sparse_nvfp4,2,4.695779204368591,3.7282686956136164
11,19,sparse_bf16,5,8.428678417205811,4.566136186944596
11,19,sparse_nvfp4,2,4.695779204368591,3.89338593580368
11,20,sparse_bf16,5,8.428678417205811,4.215999849693644
11,20,sparse_nvfp4,2,4.695779204368591,3.773727076660956
11,21,sparse_bf16,5,8.428678417205811,4.684209456047409
11,21,sparse_nvfp4,2,4.695779204368591,4.057293223417401
11,22,sparse_bf16,5,8.428678417205811,4.441771415646856
11,22,sparse_nvfp4,2,4.695779204368591,4.1590948475966565
11,23,sparse_bf16,5,8.428678417205811,4.998902022684017
11,23,sparse_nvfp4,2,4.695779204368591,4.489377497857975
11,24,sparse_bf16,5,8.428678417205811,5.473839725743595
11,24,sparse_nvfp4,2,4.695779204368591,5.395708825073341
11,25,sparse_bf16,5,8.428678417205811,5.393523927137872
11,25,sparse_nvfp4,2,4.695779204368591,5.430459912337594
11,26,sparse_bf16,5,8.428678417205811,5.535019495255996
11,26,sparse_nvfp4,2,4.695779204368591,5.220037316016464
11,27,sparse_bf16,5,8.428678417205811,5.885772813394122
11,27,sparse_nvfp4,2,4.695779204368591,4.925577402318016
11,28,sparse_bf16,5,8.428678417205811,5.614858135633912
11,28,sparse_nvfp4,2,4.695779204368591,4.50847725819907
11,29,sparse_bf16,5,8.428678417205811,5.1589334865100085
11,29,sparse_nvfp4,2,4.695779204368591,3.948291801917916
11,30,sparse_bf16,5,8.428678417205811,3.6015564149003048
11,30,sparse_nvfp4,2,4.695779204368591,2.777355533860213
11,31,sparse_bf16,5,8.428678417205811,2.8248409114690602
11,31,sparse_nvfp4,2,4.695779204368591,1.6815257005602087
