module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms
219,model.language_model.layers.31.self_attn.k_proj,31,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.0034072231501340866,0.0024989044507506544,0.049989043307015334,0.7587890625,1.167684360953415
219,model.language_model.layers.31.self_attn.k_proj,31,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.02667202055454254,0.01956162773537047,0.13986288905699923,2.875,1.167684360953415
219,model.language_model.layers.31.self_attn.k_proj,31,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.05792013555765152,0.0424794262528419,0.20610537657431913,4.625,1.167684360953415
220,model.language_model.layers.31.self_attn.v_proj,31,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
220,model.language_model.layers.31.self_attn.v_proj,31,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0021783816628158092,0.010617016741756507,0.10303890887308788,0.447265625,0.4529661360497796
220,model.language_model.layers.31.self_attn.v_proj,31,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.01291146595031023,0.0629280224374775,0.2508545842464863,1.224609375,0.4529661360497796
220,model.language_model.layers.31.self_attn.v_proj,31,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.02258886583149433,0.11009382368756429,0.3318038934183327,1.5029296875,0.4529661360497796
221,model.language_model.layers.31.self_attn.o_proj,31,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
221,model.language_model.layers.31.self_attn.o_proj,31,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,0.0003542396007105708,0.0054234767542799,0.07364425812159356,4.5,0.2555698766243169
221,model.language_model.layers.31.self_attn.o_proj,31,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0024501632433384657,0.03751247282286324,0.1936813693230798,29.0,0.2555698766243169
221,model.language_model.layers.31.self_attn.o_proj,31,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.005588206462562084,0.08555652102991367,0.2925004632986308,65.0,0.2555698766243169
222,model.language_model.layers.31.mlp.gate_proj,31,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
222,model.language_model.layers.31.mlp.gate_proj,31,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.002542294329032302,0.004644442777747289,0.06815014877274508,0.98828125,0.7398541362158296
222,model.language_model.layers.31.mlp.gate_proj,31,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.017082607373595238,0.03120771325937962,0.1766570498434173,3.0,0.7398541362158296
222,model.language_model.layers.31.mlp.gate_proj,31,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.03399387747049332,0.06210241548450267,0.24920356234312274,4.46875,0.7398541362158296
223,model.language_model.layers.31.mlp.up_proj,31,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
223,model.language_model.layers.31.mlp.up_proj,31,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.002257205778732896,0.0038423277597812396,0.061986512724795544,1.5625,0.7664580192541081
223,model.language_model.layers.31.mlp.up_proj,31,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.01575782708823681,0.026823755736153383,0.16377959499325118,5.625,0.7664580192541081
223,model.language_model.layers.31.mlp.up_proj,31,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.03272044286131859,0.05569836259632294,0.2360050054476026,7.875,0.7664580192541081
224,model.language_model.layers.31.mlp.down_proj,31,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
224,model.language_model.layers.31.mlp.down_proj,31,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.003986852243542671,0.005103781431525012,0.07144075469593678,2.5,0.8838306058951524
224,model.language_model.layers.31.mlp.down_proj,31,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.006315813399851322,0.00808520837644457,0.08991778676349063,2.5,0.8838306058951524
224,model.language_model.layers.31.mlp.down_proj,31,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.017018411308526993,0.021786172730929726,0.14760139813338397,5.0,0.8838306058951524
