method,policy,policy_kind,layer,linear_type,selected_modules,replaced_modules,runtime_path,activation_quantization,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss,module_name,module_family,numel,kernel_module_type,weight_mse,weight_rel_mse,weight_rmse_over_rms,weight_max_abs_error,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error
sparse_nvfp4,layer_type:16:up_proj,layer_type,16,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9624145763494263,0.004526121509051739,7.116489644225351,65408,128357.61260986328,1.9578884548403745,model.layers.16.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.688557407190634e-05,0.28014992954438706,0.5292919133563133,0.07177734375,0.02080345547996288,0.12348537976233917,0.3514048658774365,1.5
sparse_nvfp4,layer_type:16:down_proj,layer_type,16,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9625007737639366,0.004612318923562064,7.117103093671571,65408,128363.25061035156,1.9578884548403745,model.layers.16.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.551303201290064e-05,0.285196483782447,0.5340379048180447,0.1064453125,0.005968228222627658,0.16394155428749396,0.4048969674960458,1.0927734375
sparse_nvfp4,layer_type:17:q_proj,layer_type,17,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9592207019343069,0.001332247093932315,7.093796728477256,65408,128148.70767211914,1.9578884548403745,model.layers.17.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00015547907969448715,0.28378751450220774,0.532717105509301,0.11279296875,0.07149472134187818,0.04172882006453764,0.20427633260986852,3.1875
sparse_nvfp4,layer_type:17:k_proj,layer_type,17,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9587587153141746,0.0008702604738000108,7.090520246206521,65408,128118.49005126953,1.9578884548403745,model.layers.17.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00016241316916421056,0.2836510124261121,0.5325889713710866,0.123046875,0.0773661260609515,0.0310121144548813,0.17610256799627114,3.25
sparse_nvfp4,layer_type:17:v_proj,layer_type,17,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9604864941651108,0.0025980393247362343,7.102781686608498,65408,128231.50061035156,1.9578884548403745,model.layers.17.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,7.359749724855646e-05,0.2789798432795652,0.5281854250919512,0.058837890625,0.03083687843172811,0.15001463426494305,0.38731722691476433,1.296875
sparse_nvfp4,layer_type:17:o_proj,layer_type,17,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9595228211987041,0.0016343663583295864,7.0959402249061245,65408,128168.46868896484,1.9578884548403745,model.layers.17.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,7.702108268858865e-05,0.29544383319678036,0.5435474525713283,0.408203125,0.0022545009460372967,0.15991404816011087,0.3998925457671234,2.546875
sparse_nvfp4,layer_type:17:gate_proj,layer_type,17,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9619520284425023,0.0040635736021277236,7.113198688006898,65408,128327.35827636719,1.9578884548403745,model.layers.17.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010544298823143161,0.28070651428107524,0.5298174348594762,0.15283203125,0.027310071664667406,0.08242742130661483,0.2871017612391377,2.625
sparse_nvfp4,layer_type:17:up_proj,layer_type,17,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9616687022543233,0.0037802474139487785,7.111183618011396,65408,128308.82647705078,1.9578884548403745,model.layers.17.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.563558756612068e-05,0.2786086669020174,0.5278339387553792,0.071533203125,0.023092697179594706,0.13325587248718018,0.36504228862856447,1.75
sparse_nvfp4,layer_type:17:down_proj,layer_type,17,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9624285613953951,0.004540106555020573,7.116589169356092,65408,128358.52734375,1.9578884548403745,model.layers.17.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.497818212176478e-05,0.284196784342861,0.5331011014271693,0.1123046875,0.006725181599904317,0.16957026165201677,0.41178909851041073,1.015625
sparse_nvfp4,layer_type:18:q_proj,layer_type,18,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583968052425496,0.0005083504021750063,7.087954579814616,65408,128094.81823730469,1.9578884548403745,model.layers.18.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00014797424955759197,0.2826459913724525,0.5316446100285909,0.103515625,0.07576469070045277,0.04177051916624846,0.20437837255015134,2.875
sparse_nvfp4,layer_type:18:k_proj,layer_type,18,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583155059067936,0.00042705106641904855,7.087378357238982,65408,128089.50061035156,1.9578884548403745,model.layers.18.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00015463377349078655,0.2827445739372525,0.5317373166679695,0.126953125,0.08189589635003358,0.03329475263352581,0.18246849764692483,3.0
sparse_nvfp4,layer_type:18:v_proj,layer_type,18,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582141425511608,0.0003256877107862266,7.086659993194563,65408,128082.87063598633,1.9578884548403745,model.layers.18.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,8.057284139795229e-05,0.2785712273252114,0.5277984722649464,0.0654296875,0.037684734124923125,0.1566180847493874,0.3957500281104063,1.3984375
sparse_nvfp4,layer_type:18:o_proj,layer_type,18,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581419222508858,0.00025346741051124333,7.086148210962663,65408,128078.14685058594,1.9578884548403745,model.layers.18.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,8.656930731376633e-05,0.30779865044541055,0.5547960440066336,0.5,0.0023282400479729404,0.16401312320615238,0.4049853370261106,2.150390625
sparse_nvfp4,layer_type:18:gate_proj,layer_type,18,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9595440465176874,0.0016555916773128843,7.096090840099307,65408,128169.8569946289,1.9578884548403745,model.layers.18.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010829024709934411,0.28320692693971383,0.5321718960446087,0.11865234375,0.03099995236410651,0.08903144763952858,0.29838137951207444,2.625
sparse_nvfp4,layer_type:18:up_proj,layer_type,18,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.96098435135037,0.0030958965099954217,7.106318737906647,65408,128264.064453125,1.9578884548403745,model.layers.18.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.58850412347982e-05,0.2809848569858885,0.5300800477153318,0.09326171875,0.0256439121115173,0.14158718055408892,0.37628072041241883,1.78125
sparse_nvfp4,layer_type:18:down_proj,layer_type,18,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9611870155409123,0.0032985607005378004,7.107759080189372,65408,128277.3203125,1.9578884548403745,model.layers.18.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.466863648836003e-05,0.28383663394304665,0.5327632062586968,0.1572265625,0.007983769726706669,0.16989105533761795,0.41217842657957965,1.212890625
sparse_nvfp4,layer_type:19:q_proj,layer_type,19,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9590412170686367,0.0011527622282621053,7.092523613580199,65408,128136.96792602539,1.9578884548403745,model.layers.19.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0001455765450373292,0.2849745880094419,0.5338301115611988,0.115478515625,0.07285691011929885,0.04409736727158332,0.2099937315054507,2.5
sparse_nvfp4,layer_type:19:k_proj,layer_type,19,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9588429227967086,0.0009544679563340264,7.091117346206102,65408,128123.99789428711,1.9578884548403745,model.layers.19.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00015147283556871116,0.28543637831446356,0.5342624620113822,0.11669921875,0.07853915239684284,0.03198035368892825,0.1788305166601278,2.9375
sparse_nvfp4,layer_type:19:v_proj,layer_type,19,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9596834420691265,0.001794987228751932,7.097080072540723,65408,128178.97457885742,1.9578884548403745,model.layers.19.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,8.295072620967403e-05,0.2818479898975715,0.5308935768094878,0.06591796875,0.03837635772651993,0.1569228916569249,0.396134941221959,1.45703125
sparse_nvfp4,layer_type:19:o_proj,layer_type,19,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9592625129012913,0.0013740580609167274,7.0940933331786855,65408,128151.44244384766,1.9578884548403745,model.layers.19.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,9.256519115297124e-05,0.321051512437366,0.5666140771613127,0.38671875,0.0023867131840233924,0.17129749657701085,0.4138810174156467,2.5322265625
sparse_nvfp4,layer_type:19:gate_proj,layer_type,19,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9615568592123789,0.0036684043720043302,7.110388326078496,65408,128301.51104736328,1.9578884548403745,model.layers.19.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010850699618458748,0.28173631045318137,0.5307883857557373,0.15576171875,0.03306965815813043,0.09793492023105765,0.3129455547392512,2.640625
sparse_nvfp4,layer_type:19:up_proj,layer_type,19,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9617469194117358,0.0038584645713612975,7.111739856333243,65408,128313.94250488281,1.9578884548403745,model.layers.19.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.550374044581901e-05,0.2798823660837547,0.5290390969330667,0.07080078125,0.027565191110032937,0.1429585997856681,0.37809866408871123,1.71875
sparse_nvfp4,layer_type:19:down_proj,layer_type,19,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9628673266991243,0.004978871858749789,7.119712366889753,65408,128387.22610473633,1.9578884548403745,model.layers.19.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.353610492029856e-05,0.27920644046742177,0.5283998868919464,0.10791015625,0.008934328023315175,0.17098204940080064,0.4134997574374145,1.47802734375
sparse_nvfp4,layer_type:20:q_proj,layer_type,20,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958271365343008,0.00038291050263339343,7.087065523266916,65408,128086.61346435547,1.9578884548403745,model.layers.20.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0001474804594181478,0.2850143272374096,0.533867331120204,0.11767578125,0.07571712328353897,0.044064616458168386,0.20991573656629078,3.0
sparse_nvfp4,layer_type:20:k_proj,layer_type,20,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957840730999314,-4.772384106055405e-05,7.084014246496027,65408,128058.44653320312,1.9578884548403745,model.layers.20.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0001529115397715941,0.2849946738438596,0.5338489241759878,0.111328125,0.08089667896274477,0.033663884230691846,0.18347720357224723,3.25
sparse_nvfp4,layer_type:20:v_proj,layer_type,20,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9591999534524818,0.0013114986121072203,7.093649544491691,65408,128147.35055541992,1.9578884548403745,model.layers.20.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,8.526122837793082e-05,0.28098844549038804,0.5300834325748995,0.06494140625,0.03996527098934166,0.165750893740261,0.4071251573414016,1.375
sparse_nvfp4,layer_type:20:o_proj,layer_type,20,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584403681895037,0.000551913349129185,7.0882633587296,65408,128097.66760253906,1.9578884548403745,model.layers.20.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,9.091517858905718e-05,0.30339279808902136,0.5508110366441665,0.822265625,0.003026203865374555,0.1385510617743918,0.37222447766689365,4.8203125
sparse_nvfp4,layer_type:20:gate_proj,layer_type,20,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.960932572060602,0.003044117220227349,7.1059507872957255,65408,128260.67767333984,1.9578884548403745,model.layers.20.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00011042126476071602,0.28363311039531897,0.5325721644954033,0.179443359375,0.03581391697273005,0.09577788078966228,0.30948001678567594,2.875
sparse_nvfp4,layer_type:20:up_proj,layer_type,20,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9627057213605967,0.004817266520222185,7.1185618763276945,65408,128376.6558227539,1.9578884548403745,model.layers.20.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.594961654308231e-05,0.2815725114937349,0.530634065523252,0.0908203125,0.02940706044522136,0.1383814149720877,0.3719965254838917,1.90625
sparse_nvfp4,layer_type:20:down_proj,layer_type,20,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.963871367990154,0.005982913149779501,7.126864441974883,65408,128452.8984375,1.9578884548403745,model.layers.20.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.462610970056334e-05,0.2825196083680649,0.5315257363176922,0.1484375,0.010842723750101868,0.16062864892074186,0.4007850407896256,1.4453125
sparse_nvfp4,layer_type:21:q_proj,layer_type,21,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576441154554631,-0.0002443393849114184,7.082621556099081,65408,128045.58630371094,1.9578884548403745,model.layers.21.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00014092028141021729,0.2849437396088172,0.5338012173167247,0.0966796875,0.08007456024643034,0.047834580536121996,0.21871118063812375,3.03125
sparse_nvfp4,layer_type:21:k_proj,layer_type,21,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958106291970628,0.00021783713025347318,7.0858957340138975,65408,128075.81634521484,1.9578884548403745,model.layers.21.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00014378275955095887,0.2844554139734977,0.5333436171676733,0.121826171875,0.08404726220760494,0.03678748214399919,0.19180063123983507,3.6875
sparse_nvfp4,layer_type:21:v_proj,layer_type,21,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9590506847590616,0.0011622299186870855,7.0925907637159815,65408,128137.5871887207,1.9578884548403745,model.layers.21.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,9.091281390283257e-05,0.2819781071486666,0.5310161081819144,0.0654296875,0.047724934469442815,0.17277189286503764,0.41565838481262185,1.5078125
sparse_nvfp4,layer_type:21:o_proj,layer_type,21,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9574213634498432,-0.00046709139053136006,7.0810440636437395,65408,128031.01654052734,1.9578884548403745,model.layers.21.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,9.469458018429577e-05,0.30237482299720003,0.5498861909497273,0.4140625,0.002525993692870543,0.17644053766995088,0.4200482563586604,2.9375
sparse_nvfp4,layer_type:21:gate_proj,layer_type,21,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9624937905724034,0.004605335732028815,7.117053393751038,65408,128362.79385375977,1.9578884548403745,model.layers.21.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00011140016059196273,0.28230662683064905,0.5313253493205919,0.208984375,0.03886937897998926,0.10465292509784024,0.3235010434262002,2.96875
sparse_nvfp4,layer_type:21:up_proj,layer_type,21,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9630277110172578,0.005139256176883267,7.12085434867856,65408,128397.7165222168,1.9578884548403745,model.layers.21.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.530144851914672e-05,0.28057978642374065,0.5296978255795852,0.095703125,0.03167873012378465,0.1460157071942086,0.382120016741087,2.09375
sparse_nvfp4,layer_type:21:down_proj,layer_type,21,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9644903390141615,0.006601884173786932,7.131277130078647,65408,128493.38409423828,1.9578884548403745,model.layers.21.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.307708201366801e-05,0.27793662612703013,0.5271969519326056,0.0810546875,0.01191518427367555,0.1696905980950946,0.4119351867649747,1.8642578125
sparse_nvfp4,layer_type:22:q_proj,layer_type,22,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9588288803623146,0.0009404255219400692,7.0910177703551325,65408,128123.07940673828,1.9578884548403745,model.layers.22.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00014623318566009402,0.2835402833273121,0.5324850076080191,0.146728515625,0.08689171896548942,0.04705540749002555,0.21692258409401624,3.1875
sparse_nvfp4,layer_type:22:k_proj,layer_type,22,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9592136725520901,0.001325217711715565,7.0937468636439425,65408,128148.24789428711,1.9578884548403745,model.layers.22.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0001497057091910392,0.2830605310578355,0.5320343325931471,0.10986328125,0.09123188385274261,0.03702696922385432,0.19242393100613633,3.375
sparse_nvfp4,layer_type:22:v_proj,layer_type,22,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9592007382275307,0.0013122833871561657,7.093655111413044,65408,128147.40188598633,1.9578884548403745,model.layers.22.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,9.114292333833873e-05,0.280691072632341,0.5298028620461964,0.06640625,0.05033040759735741,0.16646133110648567,0.407996729284054,1.61328125
sparse_nvfp4,layer_type:22:o_proj,layer_type,22,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957828716289274,-5.9738551100529946e-05,7.083929134630234,65408,128057.66067504883,1.9578884548403745,model.layers.22.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,9.377599053550512e-05,0.29802051178839584,0.5459125495795053,1.43359375,0.003716238723427523,0.14187350214301792,0.3766609910025432,5.5625
sparse_nvfp4,layer_type:22:gate_proj,layer_type,22,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9626874755739931,0.0047990207336185975,7.118431993751684,65408,128375.46240234375,1.9578884548403745,model.layers.22.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00011298873700028243,0.2830510125297264,0.5320253871101701,0.1796875,0.04190316343636707,0.10889252115378287,0.32998866822026307,3.125
sparse_nvfp4,layer_type:22:up_proj,layer_type,22,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9627883420298478,0.0048998871894732066,7.119150040970966,65408,128382.05987548828,1.9578884548403745,model.layers.22.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.537930058878522e-05,0.28110251087930244,0.5301910135784107,0.1087646484375,0.0337950065298829,0.14855973702497666,0.3854344782514619,3.5
sparse_nvfp4,layer_type:22:down_proj,layer_type,22,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9635458095199674,0.00565735467959283,7.124544608531129,65408,128431.60430908203,1.9578884548403745,model.layers.22.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.30988164835198e-05,0.2777967817380336,0.5270643051260763,0.0927734375,0.013835121346346568,0.17689882237845286,0.4205934169461677,1.400390625
sparse_nvfp4,layer_type:23:q_proj,layer_type,23,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577706154078653,-0.00011783943250920359,7.083517564060098,65408,128053.86041259766,1.9578884548403745,model.layers.23.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00014308144454844296,0.2813594535346996,0.530433269634079,0.09912109375,0.09594959573587403,0.05440059212370174,0.2332393451450714,2.96875
sparse_nvfp4,layer_type:23:k_proj,layer_type,23,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578245875886742,-6.386725170037799e-05,7.083899887268144,65408,128057.390625,1.9578884548403745,model.layers.23.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0001454209559597075,0.2815974970043155,0.5306576080716412,0.1024169921875,0.0995798977673985,0.043047444036964526,0.20747877972690248,3.5
sparse_nvfp4,layer_type:23:v_proj,layer_type,23,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586759238793658,0.0007874690389912953,7.089933236161834,65408,128113.07482910156,1.9578884548403745,model.layers.23.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,9.971848339773715e-05,0.28019191050871056,0.5293315695371953,0.068359375,0.06270735088037327,0.17309791684078155,0.416050377767863,1.75390625
sparse_nvfp4,layer_type:23:o_proj,layer_type,23,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584460911685473,0.0005576363281727392,7.088303924828337,65408,128098.04193115234,1.9578884548403745,model.layers.23.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00010994795593433082,0.3166495480569693,0.5627162233817053,0.549072265625,0.0037618418282363564,0.19087092594746968,0.4368877727145378,3.673828125
sparse_nvfp4,layer_type:23:gate_proj,layer_type,23,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9620032329148742,0.00411477807449967,7.113562924917795,65408,128330.7074584961,1.9578884548403745,model.layers.23.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00011238856457693632,0.28171105442112243,0.5307645941668702,0.142578125,0.04455295928515667,0.11919454596394209,0.34524563134664293,2.84375
sparse_nvfp4,layer_type:23:up_proj,layer_type,23,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9617557348337191,0.0038672799933445745,7.111802549597444,65408,128314.5191040039,1.9578884548403745,model.layers.23.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.588042793925418e-05,0.2798240444665624,0.5289839737331958,0.10693359375,0.03667752371104651,0.15759618222630878,0.39698385637996514,2.3125
sparse_nvfp4,layer_type:23:down_proj,layer_type,23,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9634116017888437,0.005523146948469115,7.123588503723692,65408,128422.82604980469,1.9578884548403745,model.layers.23.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.347501665700314e-05,0.2756192407634604,0.5249945149841667,0.08154296875,0.015075067087309435,0.183836817219805,0.4287619586901396,1.63671875
sparse_nvfp4,layer_type:24:q_proj,layer_type,24,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9574361337374335,-0.00045232110294102235,7.0811486534734085,65408,128031.98263549805,1.9578884548403745,model.layers.24.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00013548790593631566,0.2818613230101679,0.5309061338976674,0.1297607421875,0.09026680875103921,0.054111926443596504,0.23261970347241978,3.0625
sparse_nvfp4,layer_type:24:k_proj,layer_type,24,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9561391035404692,-0.0017493512999053884,7.071970143529681,65408,127947.146484375,1.9578884548403745,model.layers.24.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00013669684994965792,0.28140145337121164,0.5304728582794898,0.10986328125,0.09310788393486291,0.039613720498530305,0.19903195848539074,3.5
sparse_nvfp4,layer_type:24:v_proj,layer_type,24,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9570567677865522,-0.0008316870538223053,7.078462816270956,65408,128007.16906738281,1.9578884548403745,model.layers.24.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,9.75906805251725e-05,0.2792101997118128,0.528403444076411,0.06689453125,0.0603913897939492,0.17776096698487287,0.42161708573642137,1.8125
sparse_nvfp4,layer_type:24:o_proj,layer_type,24,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9559833938128328,-0.0019050610275417323,7.070869054712125,65408,127936.96182250977,1.9578884548403745,model.layers.24.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00011255273420829326,0.33341568251420683,0.5774215812681466,0.91015625,0.004476659885767731,0.16171444335348867,0.40213734389321354,6.59375
sparse_nvfp4,layer_type:24:gate_proj,layer_type,24,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.961744778776822,0.0038563239364475255,7.111724632710902,65408,128313.80249023438,1.9578884548403745,model.layers.24.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00011268488759564799,0.2810751303874292,0.5301651916029845,0.16455078125,0.04787024504743343,0.1240253357182183,0.35217230969827584,2.875
sparse_nvfp4,layer_type:24:up_proj,layer_type,24,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.962066258469673,0.004177803629298538,7.114011275296352,65408,128334.82983398438,1.9578884548403745,model.layers.24.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.629388101572214e-05,0.279328757786113,0.5285156173530854,0.10107421875,0.03944371699160615,0.1639966636663957,0.404965015361075,2.0625
sparse_nvfp4,layer_type:24:down_proj,layer_type,24,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9632383489328822,0.005349894092507634,7.122354428577336,65408,128411.49392700195,1.9578884548403745,model.layers.24.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.414183279109556e-05,0.27560739208442414,0.5249832302887628,0.109375,0.01637480021599913,0.1934282210280719,0.439804753303181,2.140625
sparse_nvfp4,layer_type:25:q_proj,layer_type,25,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9595352945495725,0.0016468397091979892,7.096028735610302,65408,128169.28454589844,1.9578884548403745,model.layers.25.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0001364616327919066,0.2791520297166106,0.5283483980448985,0.0908203125,0.10698862723074853,0.062167933513782796,0.2493349825310977,3.09375
sparse_nvfp4,layer_type:25:k_proj,layer_type,25,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.959218837043777,0.0013303822034025359,7.0937834993352515,65408,128148.58569335938,1.9578884548403745,model.layers.25.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0001372703118249774,0.27896735921752874,0.5281736070815436,0.10400390625,0.10923588532023132,0.04946006275882534,0.22239618422721497,3.40625
sparse_nvfp4,layer_type:25:v_proj,layer_type,25,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9597280660020862,0.0018396111617116073,7.097396779232386,65408,128181.89334106445,1.9578884548403745,model.layers.25.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00010448999819345772,0.277726710033895,0.526997827352158,0.0694580078125,0.0764764414052479,0.18155477474311718,0.42609244858729567,1.9892578125
sparse_nvfp4,layer_type:25:o_proj,layer_type,25,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9588518189357451,0.0009633640953705669,7.091180430052539,65408,128124.57977294922,1.9578884548403745,model.layers.25.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00012177879398223013,0.3329443811817552,0.5770133284264369,0.2080078125,0.004174183572104084,0.1281016981720879,0.3579129756967298,1.583984375
